,Title,"IC50, mmg/ml","CC50-MDCK, mmg/ml",SI,Hydrogen bond acceptors,Hydrogen bond donors,Polar SA,SMILES,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,FOSA,FISA,PISA,WPSA,donorHB,accptHB,dip^2/V,glob,QPlogPo/w,QPlogS,QPlogHERG,QPPCaco,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,RuleOfFive,#ringatoms,#in34,#noncon
55,1428-XE-23-2,30.8,300.0,9.74025974025974,3,1,42.6,o1cccc1[C@@H](C[C@@]2(C)O)O[C@@H]([C@H]23)C[C@H](C)CC3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,250.337,0.599,302.851,44.488,149.491,0.0,1.0,2.95,0.0004178,0.8801273,3.248,-4.075,-4.185,3749.917,2064.427,-1.717,9.263,-0.459,4.0,3.0,100.0,0.0,0.0,37.758,0.0,15.0,0.0,9.0
56,1429-XE-25-2,100.0,214.0,2.14,2,1,57.7,s1cccc1[C@@H](C[C@@]2(C)O)O[C@@H]([C@H]23)C[C@H](C)CC3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,266.398,0.636,298.89,42.763,136.375,38.871,1.0,2.45,0.0004535,0.8676738,3.727,-4.69,-4.324,3893.878,3510.922,-1.731,9.538,0.333,4.0,3.0,100.0,0.0,0.0,29.196,0.0,15.0,0.0,9.0
57,1430-XE-34-1,300.0,300.0,1.0,3,2,77.93,c1csc(c1C)[C@H](C[C@@]2(C)O)O[C@H]([C@H]23)[C@H](O)C(C)=CC3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,294.408,4.134,247.67,76.414,103.917,28.021,2.0,4.15,0.0198109,0.9609488,2.572,-2.966,-2.659,1867.543,1383.761,-2.37,9.157,0.615,8.0,3.0,100.0,0.0,0.0,46.918,0.0,15.0,0.0,7.0
58,1431-XE-35-1,93.0,300.0,3.225806451612903,3,2,77.93,Cc1ccc(s1)[C@H](C[C@@]2(C)O)O[C@H]([C@H]23)[C@H](O)C(C)=CC3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,294.408,2.493,314.2,76.815,76.253,22.874,2.0,4.15,0.006891,0.9211893,2.736,-3.5,-3.171,1851.243,1284.548,-2.475,9.223,0.62,8.0,3.0,100.0,0.0,0.0,47.184,0.0,15.0,0.0,7.0
59,1433-XE-38-5-1,30.0,64.0,2.1333333333333333,3,2,77.93,C1C=C(C)[C@@H](O)[C@@H]([C@@H]12)O[C@H](c(cc3Br)sc3)C[C@@]2(C)O,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,359.277,2.076,230.256,77.9,77.88,101.283,2.0,4.15,0.0048192,0.9213802,2.983,-3.796,-3.176,1807.917,3366.35,-2.489,9.315,0.863,7.0,3.0,100.0,0.0,0.0,47.183,0.0,15.0,0.0,7.0
60,1434-XE-39-7,76.3,160.4,2.102228047182176,3,2,77.93,C1C=C(C)[C@@H](O)[C@@H]([C@@H]12)O[C@@H](C[C@@]2(C)O)c3ccc(s3)Br,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,359.277,2.768,234.03,77.497,80.298,99.002,2.0,4.15,0.0085438,0.9162804,2.991,-3.843,-3.27,1823.861,3302.04,-2.473,9.314,0.998,7.0,3.0,100.0,0.0,0.0,47.184,0.0,15.0,0.0,7.0
61,1435-XE-42-2,53.0,86.2,1.6264150943396227,2,1,57.7,c1csc(c1C)[C@@H](C[C@@]2(C)O)O[C@@H]([C@H]23)C[C@H](C)CC3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,280.424,1.098,364.226,42.69,94.619,38.871,1.0,2.45,0.0012767,0.8614485,4.128,-5.233,-4.225,3900.045,3516.933,-1.877,9.318,0.291,5.0,3.0,100.0,0.0,0.0,29.196,0.0,15.0,0.0,9.0
62,1436-XE-43-3,145.0,300.0,2.0689655172413794,2,1,57.7,Cc1ccc(s1)[C@@H](C[C@@]2(C)O)O[C@@H]([C@H]23)C[C@H](C)CC3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,280.424,0.329,391.166,42.761,84.89,32.268,1.0,2.45,0.0001134,0.851283,4.159,-5.398,-4.343,3893.991,3230.417,-1.913,9.429,0.314,5.0,3.0,100.0,0.0,0.0,29.196,0.0,15.0,0.0,9.0
63,1437-XE-46-5,30.0,55.0,1.8333333333333333,2,1,57.7,Brc1cc(sc1)[C@@H](C[C@@]2(C)O)O[C@@H]([C@H]23)C[C@H](C)CC3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,345.294,1.536,298.891,42.761,86.805,118.115,1.0,2.45,0.0024941,0.8529466,4.432,-5.69,-4.325,3894.055,9539.815,-1.906,9.592,0.575,4.0,3.0,100.0,0.0,0.0,29.196,0.0,15.0,0.0,9.0
64,1438-XE-47-1,3.5,12.4,3.542857142857143,2,1,57.7,s1c(Br)ccc1[C@@H](C[C@]2(C)O)O[C@@H]([C@H]23)C[C@H](C)CC3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,345.294,3.874,285.129,29.806,44.61,87.642,1.0,2.95,0.017724,0.9677991,3.477,-3.674,-2.266,5167.184,8818.483,-1.816,8.376,0.947,3.0,3.0,100.0,0.0,0.0,26.886,0.0,16.0,0.0,10.0
65,1439-XE-47-2,8.5,209.0,24.58823529411765,2,1,57.7,s1c(Br)ccc1[C@@H](C[C@@]2(C)O)O[C@@H]([C@H]23)C[C@H](C)CC3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,345.294,3.319,294.598,23.124,45.848,87.651,1.0,2.95,0.0129057,0.96424,3.564,-3.727,-2.329,5978.764,10000.0,-1.688,8.198,0.828,3.0,3.0,100.0,0.0,0.0,23.431,0.0,16.0,0.0,10.0
66,1472-Ya-343-4,1.0,19.0,19.0,2,1,32.59,C[C@]12C(C)(C)[C@H](CC2)CC\1=N/c3c(O)cccc3,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,243.348,2.138,272.856,54.347,259.332,0.0,1.0,1.75,0.004776,0.8009081,4.449,-4.847,-5.99,3023.623,1635.85,-0.743,6.876,2.055,3.0,3.0,100.0,0.0,0.0,32.893,0.0,6.0,0.0,0.0
67,1473-AS-198-5,1.6,500.0,312.5,1,0,12.36,CCCC\N=C(\[C@]12C)C[C@H](C1(C)C)CC2,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,207.358,1.311,473.457,9.601,21.229,0.0,0.0,1.0,0.0019586,0.8789007,4.49,-3.622,-3.593,8032.501,4703.125,-0.662,7.038,2.202,2.0,3.0,100.0,0.0,0.0,13.528,0.0,0.0,0.0,0.0
68,1474-Ya-340-12,6.0,217.0,36.16666666666666,2,1,32.59,OCCN=C([C@@H]12)[C@H]3C[C@H](C1)C[C@@H](C2)C3,4.0,0.0,0.0,0.0,0.0,12.0,1.0,-1.0,193.288,1.022,346.127,73.185,25.385,0.0,1.5,2.7,0.0014024,0.8929865,2.238,-1.418,-3.385,2003.95,1048.707,-1.627,6.98,2.027,6.0,3.0,100.0,0.0,0.0,40.07,0.0,0.0,0.0,0.0
69,1475-Ya-319-v,2.0,16.0,8.0,2,1,32.59,c1cccc(O)c1N=C([C@@H]23)[C@H]4C[C@H](C2)C[C@@H](C3)C4,4.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,241.332,2.468,253.211,30.573,189.419,0.0,1.5,1.75,0.0073392,0.9026819,3.62,-2.328,-4.01,5081.353,2867.016,-0.36,7.015,2.082,6.0,3.0,100.0,0.0,0.0,29.383,0.0,6.0,0.0,0.0
70,1477-Ya-308,3.0,170.0,56.66666666666666,1,2,82.5,NC(=S)N\N=C\1C[C@@H](CC2)C(C)(C)[C@@]12C,2.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,225.351,7.137,283.492,97.676,23.616,68.74,3.0,3.5,0.0632045,0.8844509,2.13,-2.43,-3.514,1173.923,1400.176,-2.468,7.136,3.393,3.0,3.0,94.36,0.0,0.0,60.884,0.0,0.0,0.0,0.0
71,1478-AS-185,3.0,500.0,166.66666666666666,2,2,67.48,NC(=O)N\N=C\1C[C@@H](CC2)C(C)(C)[C@@]12C,3.0,0.0,0.0,0.0,1.0,8.0,0.0,-2.0,209.291,6.245,285.109,150.801,23.615,0.0,3.0,1.5,0.0502077,0.8892826,1.342,-0.859,-2.062,175.343,167.914,-3.448,6.896,3.101,3.0,2.0,74.962,0.0,40.447,81.631,0.0,0.0,0.0,0.0
72,1479-Ya-311,8.6,322.0,37.44186046511628,2,2,49.33,CC(=O)N[C@H]1CC(C)(C)[C@@H]([C@@]123)CC[C@](C)(C2)[C@H](O)CC3,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,279.422,3.587,388.434,87.831,0.0,0.0,2.0,4.2,0.0146001,0.9334845,1.72,-1.744,-1.234,664.017,742.221,-2.946,9.322,-1.46,1.0,3.0,87.529,0.0,42.817,50.87,0.0,12.0,0.0,12.0
73,1480-Ya-312,0.4,17.0,42.5,2,2,49.33,CC(=O)N[C@H]1CC(C)(C)[C@@H]([C@@]123)CC[C@](C)(C2)[C@@H](O)CC3,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,279.422,5.191,406.596,74.134,0.0,0.0,2.0,4.2,0.0304396,0.9274011,1.834,-1.817,-1.332,895.502,1025.477,-2.694,9.228,-1.538,1.0,3.0,90.52,0.0,42.817,47.003,0.0,12.0,0.0,12.0
74,1481-Ya-313,1.7,186.0,109.41176470588236,1,1,29.1,CC(=O)N[C@@](C[C@@]12C)(CCC1)[C@@H]3[C@H](C(C)(C)C3)CC2,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,263.422,5.749,427.612,56.022,0.0,0.0,1.0,2.5,0.0371347,0.9251667,2.8,-2.562,-1.368,1296.304,1572.447,-2.456,9.389,-1.632,0.0,3.0,100.0,0.0,44.213,36.389,0.0,12.0,4.0,12.0
75,1482-Ya-315,0.1,50.0,500.0,1,1,29.1,CC(=O)N[C@]1([C@@]23C)[C@@](C)(CCC3)CC[C@H]2C(C)(C)C1,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,263.422,6.044,392.855,57.062,28.347,0.0,1.0,2.5,0.0402742,0.9475528,2.94,-1.181,-1.141,1279.137,1534.318,-1.607,7.239,2.07,6.0,3.0,100.0,0.0,43.702,34.071,0.0,7.0,0.0,4.0
76,1483-As-190,4.0,63.0,15.75,0,0,26.02,C[C@@]12C(C)(C)[C@H](CC2)C[C@@H]1N,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,153.267,1.669,319.451,42.829,0.0,0.0,2.0,1.0,0.0046234,0.9523537,1.489,-0.764,-3.029,969.738,529.425,-4.275,9.381,-3.111,1.0,3.0,89.117,0.0,0.0,22.716,0.0,7.0,0.0,7.0
77,1484-As-192,11.7,500.0,42.73504273504274,2,2,58.2,C[C@@]12C(C)(C)[C@H](CC2)C[C@@H]1NC(=O)[C@H]3[C@H](c4ccccc4)[C@@H]([C@H]3c5ccccc5)C(=O)N[C@H]6C[C@@H](CC7)C(C)(C)[C@]67C,3.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.0,566.825,6.381,458.887,51.791,253.127,0.0,3.0,4.0,0.0250397,0.8756017,6.772,-7.441,-3.378,2381.617,1737.549,-1.39,8.311,-0.233,7.0,1.0,100.0,0.0,16.067,45.262,2.0,37.0,4.0,20.0
78,1485-Ya-339-6,3.6,7.0,1.9444444444444444,1,0,12.36,c1ccccc1C(c2ccccc2)\N=C\3C[C@@H](CC4)C(C)(C)[C@@]34C,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,317.473,1.31,255.326,6.478,342.548,0.0,0.0,1.0,0.0015055,0.8734483,6.604,-5.518,-5.213,8599.413,5062.909,0.528,7.154,2.402,5.0,1.0,100.0,0.0,0.0,11.372,1.0,12.0,0.0,0.0
79,1486-Ya-331-1,7.0,500.0,71.42857142857143,1,1,28.68,C[C@@H]1CC[C@@H](C1(C)C)Cc(n2)[nH]c(c23)cccc3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,242.363,4.886,275.893,30.432,192.987,0.0,1.0,1.5,0.0275899,0.8795756,4.059,-4.467,-4.401,5096.969,2876.541,-1.209,8.686,0.006,1.0,3.0,100.0,0.0,0.0,24.031,0.0,14.0,0.0,5.0
80,1487-Ya-329-5,10.0,500.0,50.0,1,1,28.68,CC(C)[C@H](CC1)C[C@@]1(C)c(n2)[nH]c(c23)cccc3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,242.363,4.287,309.052,24.187,188.747,0.0,1.0,1.5,0.0204861,0.8618797,4.299,-5.046,-4.667,5841.579,3333.331,-1.204,8.715,0.036,0.0,3.0,100.0,0.0,0.0,24.308,0.0,14.0,0.0,5.0
81,1488-KS-17,2.1,7.3,3.476190476190476,1,0,12.36,c1ccccc1/C=N/C[C@](C)(CCC2)[C@H]3CCc(c4[C@]23C)cc(C(C)C)cc4,7.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,373.58,2.69,429.278,0.831,242.953,0.0,0.0,1.5,0.0058041,0.8324955,6.98,-7.372,-5.401,9727.924,5784.726,-0.199,9.075,0.496,2.0,1.0,100.0,0.0,0.0,3.167,1.0,20.0,0.0,8.0
82,1489-KS-12,2.4,11.0,4.583333333333334,2,1,32.59,c1cccc(O)c1/C=N/C[C@](C)(CCC2)[C@H]3CCc(c4[C@]23C)cc(C(C)C)cc4,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,389.58,4.065,424.746,45.955,211.346,0.0,1.0,2.25,0.0130606,0.8295227,6.23,-6.915,-5.298,3631.677,1994.158,-1.046,8.863,0.461,3.0,1.0,100.0,0.0,0.0,23.641,1.0,20.0,0.0,8.0
83,1490-Ks-10,2.5,2.0,0.8,0,0,26.02,CC(C)c(cc1)cc(c1[C@@]23C)CC[C@@H]2[C@](C)(CN)CCC3,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,285.472,2.837,445.206,34.816,53.177,0.0,2.0,1.0,0.0083006,0.8884122,3.945,-3.552,-4.317,1155.165,639.647,-3.748,8.85,-0.714,4.0,3.0,100.0,0.0,0.0,17.862,0.0,14.0,0.0,8.0
84,1492-DS-485,9.4,170.0,18.08510638297872,1,1,28.68,CC1(C)C(C)=CC[C@H]1Cc(n2)[nH]c(c23)cccc3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,240.347,4.63,239.648,32.677,229.515,0.0,1.0,1.5,0.0249303,0.8714592,4.05,-4.513,-4.706,4853.176,2728.117,-1.121,8.694,0.017,3.0,3.0,100.0,0.0,0.0,24.792,0.0,14.0,0.0,3.0
85,1512-Ya-356-15,0.2,250.0,1250.0,2,0,21.59,COc(cc1)ccc1C\N=C\2C[C@@H](CC3)C(C)(C)[C@@]23C,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,271.402,1.787,394.205,2.526,161.253,0.0,0.0,1.75,0.0032049,0.86484,5.117,-4.247,-4.488,9374.476,5557.886,-0.038,7.105,2.277,4.0,3.0,100.0,0.0,0.0,19.616,1.0,6.0,0.0,0.0
86,1514-Ya-359-9,8.5,46.5,5.470588235294118,3,0,66.38,C[C@]12C(C)(C)[C@H](CC2)CC\1=N/c3cccc(c34)nsn4,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,285.406,5.216,272.853,62.407,194.355,59.266,0.0,3.0,0.0270575,0.8243445,4.417,-4.762,-5.301,2535.697,2856.219,-1.217,7.365,2.519,2.0,3.0,100.0,0.0,0.0,41.663,0.0,9.0,0.0,0.0
87,1515-DS-501,3.3,35.0,10.606060606060607,2,0,51.33,CC1(C)C(C)=CC[C@H]1CCSc(n2)oc(c23)cccc3,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,287.419,1.268,261.976,9.056,237.974,42.259,0.0,2.0,0.0016705,0.8549123,4.974,-5.149,-5.015,8128.726,8118.437,-0.464,8.972,0.572,3.0,3.0,100.0,0.0,0.0,19.79,0.0,14.0,0.0,3.0
88,1516-DS-505,8.8,213.0,24.204545454545453,1,0,12.47,CC1(C)C(C)=CC[C@H]1CCN2CCOCC2,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,223.358,1.584,409.077,4.523,36.176,0.0,0.0,3.7,0.0031138,0.9312502,2.236,-1.095,-3.543,2238.252,1307.494,-3.25,9.32,-1.044,4.0,3.0,100.0,0.0,0.0,16.318,0.0,11.0,0.0,7.0
89,1517-DS-499,2.1,28.0,13.333333333333332,1,0,66.43,CC1(C)C(C)=CC[C@H]1CCSc(n2)sc(c23)cccc3,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,303.48,3.233,257.082,22.644,228.342,68.162,0.0,1.5,0.0104343,0.8401661,5.47,-5.997,-5.207,6041.772,8167.469,-0.748,8.933,0.918,3.0,3.0,100.0,0.0,0.0,13.471,1.0,14.0,0.0,3.0
90,1519-Ya-355-10,25.0,109.0,4.36,3,0,92.73,C[C@@]12C(C)(C)[C@H](CC2)C[C@H]1OC(=O)CSc(n3)sc(c34)cccc4,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,361.516,5.177,312.258,50.474,207.579,67.595,0.0,4.0,0.0235596,0.8261034,4.92,-4.878,-5.336,3290.464,4204.654,-0.758,9.054,1.026,3.0,3.0,100.0,0.0,0.0,43.043,0.0,9.0,0.0,0.0
91,1520-DS-500,1.0,3.0,3.0,1,1,53.98,CC1(C)C(C)=CC[C@H]1CCSc(n2)[nH]c(c23)cccc3,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,286.434,2.513,262.091,34.651,234.901,41.09,1.0,1.5,0.0063978,0.8373335,5.015,-5.673,-5.284,4648.427,4372.39,-0.947,8.754,0.244,2.0,3.0,100.0,0.0,0.0,24.754,1.0,14.0,0.0,3.0
92,1557-Ya-362-21,2.0,163.0,81.5,3,0,38.77,C1COCCN1CC(=O)O[C@H]2C[C@H](CC3)C(C)(C)[C@@]23C,3.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,281.394,5.016,391.726,54.276,7.058,0.0,0.0,6.2,0.0286736,0.978258,1.105,0.64,-2.644,755.262,404.08,-3.981,8.719,-1.008,3.0,3.0,84.929,0.0,0.0,44.202,0.0,11.0,0.0,5.0
93,1559-Ya-nk,25.8,500.0,19.37984496124031,1,0,17.07,[C@H]12C(=O)C[C@H](C1)CC2,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,110.155,3.828,253.005,54.7,0.0,0.0,0.0,2.0,0.0314784,0.9440325,0.98,-1.001,-2.438,3000.425,1622.289,-2.528,10.347,-0.878,2.0,3.0,94.916,0.0,0.0,30.045,0.0,7.0,0.0,6.0
94,1560-Ya-adn,170.0,500.0,2.9411764705882355,1,0,17.07,[C@H]12C(=O)[C@H]3C[C@H](C1)C[C@@H](C2)C3,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,150.22,3.34,266.673,46.355,48.695,0.0,0.0,2.0,0.0189222,0.9398649,1.903,-1.559,-2.737,3600.092,1975.418,-1.914,7.254,1.989,6.0,3.0,100.0,0.0,0.0,25.833,0.0,6.0,0.0,4.0
95,1561-Kf-2,11.6,295.0,25.431034482758623,2,1,32.59,OCC\N=C(\[C@]12C)C[C@H](C1(C)C)CC2,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,195.304,0.623,364.947,65.749,21.23,0.0,1.0,2.7,0.0004973,0.9066492,2.603,-1.935,-3.144,2357.221,1249.887,-1.696,7.09,2.256,3.0,3.0,100.0,0.0,0.0,36.537,0.0,0.0,0.0,0.0
96,1562-Ya-367-17,4.9,300.0,61.224489795918366,2,0,21.59,COCC\N=C(\[C@]12C)C[C@H](C1(C)C)CC2,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,209.331,0.484,448.299,9.602,21.228,0.0,0.0,2.7,0.000281,0.8938969,3.376,-2.255,-3.35,8032.347,4703.028,-0.662,7.095,2.262,3.0,3.0,100.0,0.0,0.0,22.762,0.0,0.0,0.0,0.0
97,1563-Ya-371-13,8.4,111.0,13.214285714285714,1,0,15.6,CCCCN(CCCC)CCC\N=C(\[C@@]12C)C[C@H](C1(C)C)CC2,3.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,320.56,2.751,686.762,10.228,14.123,0.0,0.0,3.0,0.0059539,0.7980828,5.547,-4.135,-5.593,1976.074,1142.768,-2.089,9.277,-0.902,2.0,1.0,100.0,0.0,0.0,17.981,1.0,0.0,0.0,0.0
98,1564-DS-483,8.0,13.1,1.6375,1,0,41.13,CC1(C)C(C)=CC[C@H]1Cc(n2)sc(c23)cccc3,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,257.393,1.272,238.169,6.149,223.256,43.475,0.0,1.5,0.0018364,0.8692934,4.693,-4.98,-4.712,8661.479,8829.372,-0.654,9.121,0.716,4.0,3.0,100.0,0.0,0.0,10.001,0.0,14.0,0.0,3.0
99,1565-DS-513,30.0,50.8,1.6933333333333331,3,0,62.96,CC1(C)C(C)=CC[C@H]1CCSC2=NCCS2,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,255.436,3.027,374.549,26.574,42.303,71.137,0.0,1.5,0.0104037,0.8633539,4.446,-4.842,-3.945,5544.924,7728.579,-1.476,9.093,0.74,2.0,3.0,100.0,0.0,0.0,14.162,0.0,10.0,0.0,5.0
100,1569-Ya-372-10,12.9,300.0,23.25581395348837,1,0,12.36,C[C@@]12C(C)(C)[C@H](CC2)CC\1=N/C3CCCCC3,5.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,233.396,2.407,481.944,4.408,13.924,0.0,0.0,1.0,0.0064515,0.8998718,4.653,-3.871,-3.219,8996.934,5316.346,-0.784,9.578,-0.926,1.0,3.0,100.0,0.0,0.0,10.985,0.0,6.0,0.0,6.0
101,1570-AS-211-2-3,8.4,300.0,35.714285714285715,3,0,38.66,CC(=O)OCC\N=C(\[C@@]12C)C[C@H](C1(C)C)CC2,1.0,0.0,0.0,0.0,0.0,10.0,1.0,-1.0,237.341,6.284,406.443,85.116,14.125,0.0,0.0,3.0,0.0450264,0.8761786,2.983,-2.601,-3.603,1544.345,791.335,-2.078,9.865,-0.676,1.0,3.0,100.0,0.0,0.0,53.294,0.0,0.0,0.0,0.0
102,1571-AS-209,300.0,300.0,1.0,1,0,12.36,CCCCCCCCCCCCCCCCCC\N=C(\[C@]12C)C[C@@H](C1(C)C)CC2,10.0,0.0,0.0,0.0,0.0,24.0,0.0,-1.0,403.733,2.421,929.294,6.672,14.121,0.0,0.0,1.0,0.0034607,0.7231705,9.826,-9.791,-6.079,8563.013,5039.749,0.712,9.574,-0.918,1.0,1.0,100.0,0.0,0.0,12.236,1.0,0.0,0.0,0.0
103,1572-AS-213,30.0,300.0,10.0,1,0,12.36,CCC\N=C(\[C@H]12)C[C@@H](C1)CC2,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,151.251,2.701,385.897,16.619,16.942,0.0,0.0,1.0,0.0107957,0.8879824,3.123,-2.177,-3.425,6891.257,3985.211,-0.902,9.586,-0.932,2.0,3.0,100.0,0.0,0.0,14.452,0.0,0.0,0.0,0.0
104,1583-1-KS-51,10.0,14.6,1.46,0,0,26.02,CC(C)c(cc1)cc(c1[C@@]23C)CC[C@H]2[C@@](C)(CN)CCC3,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,285.472,2.47,521.195,19.954,45.053,0.0,2.0,1.0,0.0059569,0.8382956,4.385,-4.695,-5.09,1597.999,908.389,-3.599,8.226,-0.089,3.0,3.0,100.0,0.0,0.0,15.656,0.0,16.0,0.0,10.0
105,1626-AS-220-6,6.0,32.5,5.416666666666667,2,0,26.3,C=CC(=O)O[C@H]1C[C@H](CC2)C(C)(C)[C@@]12C,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,208.3,2.113,362.322,22.82,62.117,0.0,0.0,2.5,0.0057756,0.9105652,3.034,-2.081,-3.275,6018.582,3442.635,-0.953,9.877,0.277,1.0,3.0,100.0,0.0,0.0,27.598,0.0,0.0,0.0,0.0
106,1629-Diepoxycar,1.1,117.5,106.8181818181818,2,0,25.06,C1C[C@H](O2)[C@@]2(C)CC[C@H](C(C)(C)C3)[C@@H]3[C@@]14CO4,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,236.353,6.882,408.76,0.0,0.0,0.0,0.0,4.0,0.0606444,1.0032657,1.126,-2.509,-1.479,9906.038,5899.293,-1.906,9.588,-2.363,0.0,3.0,100.0,0.0,0.0,24.805,0.0,15.0,10.0,12.0
107,1631-AS-223-10,330.0,330.0,1.0,3,0,76.46,C[C@@]12C(C)(C)[C@H](CC2)C[C@H]1OC(=O)CCn3c(=S)oc(c34)cccc4,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,359.482,3.943,339.888,40.801,193.564,55.889,0.0,5.0,0.0136901,0.8353586,4.426,-4.156,-5.119,4064.302,4557.791,-0.629,8.875,1.246,2.0,3.0,100.0,0.0,0.0,53.578,0.0,9.0,0.0,0.0
108,1636-AS-223-7,33.0,83.0,2.515151515151515,4,0,77.63,C[C@@]12C(C)(C)[C@H](CC2)C[C@H]1OC(=O)CCSc(n3)oc(c34)cccc4,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,359.482,0.673,356.365,33.06,219.04,43.276,0.0,4.5,0.0003906,0.8192347,4.865,-4.609,-5.502,4812.763,4666.625,-0.301,9.035,0.659,3.0,3.0,100.0,0.0,0.0,48.696,0.0,9.0,0.0,0.0
109,1665-Ya-387,1.0,7.7,7.7,0,0,0.0,CC(C)(C1)[C@H](CC2)[C@]([C@@]123)(C)CCC=C3C,7.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,204.355,0.492,384.146,0.0,40.536,0.0,0.0,0.0,0.0003194,0.9471465,4.616,-5.712,-2.581,9906.038,5899.293,-0.897,9.246,-0.979,5.0,3.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
110,1666-Ya-386,100.0,167.9,1.679,2,1,29.46,C=CCc1cc(OC)c(O)cc1,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,164.204,2.201,193.516,55.278,135.55,0.0,1.0,1.5,0.0079069,0.9075262,2.431,-2.047,-3.675,2962.803,1600.313,-1.677,8.673,-0.233,3.0,3.0,100.0,0.0,0.0,30.558,0.0,6.0,0.0,0.0
111,1667-Ya-384,5.0,16.2,3.24,0,0,0.0,CC1(C)C[C@H]([C@@H]12)C(=C)CC\C=C(\C)CC2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,204.355,1.239,405.387,0.0,36.693,0.0,0.0,0.0,0.0019081,0.9458676,4.909,-6.185,-2.583,9906.038,5899.293,-1.39,9.404,-0.832,5.0,3.0,100.0,0.0,0.0,0.0,0.0,11.0,4.0,8.0
112,1668-Ya-383,30.0,27.3,0.91,0,0,0.0,CC1(C)C[C@H]([C@@H]12)C(=C)CC/C=C(\C)CC2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,204.355,1.638,411.681,0.0,21.37,0.0,0.0,0.0,0.0034382,0.9467486,4.745,-5.941,-2.496,9906.038,5899.293,-1.444,7.544,-0.531,6.0,3.0,100.0,0.0,0.0,0.0,0.0,12.0,4.0,9.0
